RoadID,RoadName,CountyID,TownName,RoadClass,RoadClassName,Version,UpdateDate
671472Q,火炭埔,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671473Q,牛斗山,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671474Q,牛稠溪,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671475Q,北勢子,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671476Q,田中央,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671477Q,立全新村,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671478Q,圳溝墘,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671479Q,好收,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671480Q,江厝仔,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671481Q,江厝店,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671482Q,竹子?,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671483Q,竹圍後,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671484Q,東湖仔,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671485Q,東勢湖,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671486Q,東義,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671487Q,松子?,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671488Q,林子尾,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671489Q,社溝,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671490Q,虎尾寮,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671491Q,後山仔,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671492Q,原吉仔,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671493Q,柴頭仔,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671494Q,埤角,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671495Q,崙子頂,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671496Q,陳厝寮,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671497Q,頂店仔,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671498Q,頂埤仔,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671499Q,頂寮,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671500Q,魚寮仔,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671501Q,富義新村,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671502Q,?墘,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671503Q,番仔溝,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671504Q,菁埔,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671505Q,菜園,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671506Q,新庄,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671507Q,新庄子,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671508Q,新興,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671509Q,溪底?仔,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671510Q,溪底寮,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671511Q,義橋,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671512Q,葉子寮,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671513Q,福權,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671514Q,劉竹仔?,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671515Q,頭橋,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671516Q,鴨母?,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671517Q,覆鼎金,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671518Q,豐盛社區,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671519Q,?援,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671520Q,?福,Q,民雄鄉,6,市區一般道路,23.05.1,2022-02-15
671521Q,三角,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671522Q,三塊厝,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671523Q,下林頭,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671524Q,下埤頭,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671525Q,下潭底,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671526Q,大埔美,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671527Q,大湖,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671528Q,大湖農場,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671529Q,中坑,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671530Q,中林,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671531Q,中學,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671532Q,中興,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671533Q,互助社區,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671534Q,內林,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671535Q,水源新城,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671536Q,水碓,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671537Q,北勢,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671538Q,永祿新城,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671539Q,甘蔗崙,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671540Q,田寮,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671541Q,早知,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671542Q,尾厝,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671543Q,沙崙,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671544Q,芎蕉山,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671545Q,林子前,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671546Q,林子頭,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671547Q,林頭,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671548Q,油車店,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671549Q,社團新村,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671550Q,崎頂,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671551Q,崎頭,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671552Q,陳井寮,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671553Q,頂員林,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671554Q,麻園寮,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671555Q,湖子,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671556Q,湖底,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671557Q,菜園,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671558Q,溝背,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671559Q,過溝仔,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671560Q,過溪,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671561Q,福德大樓二樓,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671562Q,福德大樓三樓,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671563Q,福德大樓四樓,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671564Q,福德大樓五樓,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671565Q,福德大樓六樓,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671566Q,潭底零售市場二樓,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671567Q,潭底零售市場三樓,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671568Q,潭墘,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671569Q,橋子頭,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671570Q,糖廠,Q,大林鎮,6,市區一般道路,23.05.1,2022-02-15
671571Q,三疊溪,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671572Q,上崙,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671573Q,下坪,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671574Q,下員林,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671575Q,下崙,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671576Q,天赦,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671577Q,牛埔寮,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671578Q,本廳,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671579Q,田心仔,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671580Q,竹圍仔,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671581Q,米粉宮,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671582Q,阿連庄,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671583Q,南靖厝,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671584Q,後港,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671585Q,柳子溝,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671586Q,厝子,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671587Q,柴林?,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671588Q,崙尾,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671589Q,頂坪,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671590Q,游厝庄,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671591Q,菜園,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671592Q,新興庄,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671593Q,溝明,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671594Q,潭肚寮,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671595Q,舊庄,Q,溪口鄉,6,市區一般道路,23.05.1,2022-02-15
671596Q,七塊厝,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671597Q,三??,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671598Q,上溪洲,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671599Q,下溪洲,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671600Q,下寮,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671601Q,中庄,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671602Q,五間厝,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671603Q,牛稠底,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671604Q,北港子,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671605Q,瓦?,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671606Q,田尾,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671607Q,安溪寮,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671608Q,西後寮,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671609Q,角帶圍,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671610Q,岸內農場,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671611Q,岸腳,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671612Q,東後寮,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671613Q,林仔內,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671614Q,後鎮,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671615Q,?子寮,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671616Q,草湖,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671617Q,埤子頭,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671618Q,?榔港,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671619Q,新庄,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671620Q,新店,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671621Q,溪洲農場,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671622Q,義竹,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671623Q,過路子,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671624Q,頭竹圍,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671625Q,龍蛟潭,Q,義竹鄉,6,市區一般道路,23.05.1,2022-02-15
671626Q,七區,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671627Q,下庄仔,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671628Q,大寮,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671629Q,內田,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671630Q,六棟寮,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671631Q,半月,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671632Q,考試潭,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671633Q,東安庄,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671634Q,東港,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671635Q,虎尾寮,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671636Q,金京林,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671637Q,後壁寮,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671638Q,洲仔寮,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671639Q,埔仔厝,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671640Q,崩山,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671641Q,郭岑寮,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671642Q,鹿寮仔,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671643Q,港後,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671644Q,菜舖?,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671645Q,貴舍,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671646Q,新吉庄,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671647Q,新厝仔,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671648Q,新塭,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671649Q,溪墘,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671650Q,過溝中厝,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671651Q,過溝西勢,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671652Q,過溝東勢頭,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671653Q,過溝頂厝,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671654Q,過溝?厝,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671655Q,樹林頭,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
671656Q,?地仔,Q,布袋鎮,6,市區一般道路,23.05.1,2022-02-15
674005T,九如路一段,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
674077T,下瓦路,T,萬丹鄉,6,市區一般道路,23.05.1,2022-02-15
674102T,大平路,T,枋寮鄉,6,市區一般道路,23.05.1,2022-02-15
674115T,大同路,T,新埤鄉,6,市區一般道路,23.05.1,2022-02-15
674183T,大豐路,T,枋寮鄉,6,市區一般道路,23.05.1,2022-02-15
674300T,中華路,T,林邊鄉,6,市區一般道路,23.05.1,2022-02-15
674446T,文化路,T,萬巒鄉,6,市區一般道路,23.05.1,2022-02-15
674700T,玉山路,T,枋寮鄉,6,市區一般道路,23.05.1,2022-02-15
674837T,竹興路,T,南州鄉,6,市區一般道路,23.05.1,2022-02-15
674851T,自強一路,T,枋寮鄉,6,市區一般道路,23.05.1,2022-02-15
674852T,自強二路,T,枋寮鄉,6,市區一般道路,23.05.1,2022-02-15
675071T,東角路,T,枋寮鄉,6,市區一般道路,23.05.1,2022-02-15
675073T,東昌路,T,枋寮鄉,6,市區一般道路,23.05.1,2022-02-15
675739T,新埔路,T,九如鄉,6,市區一般道路,23.05.1,2022-02-15
675754T,新開南路,T,潮州鎮,6,市區一般道路,23.05.1,2022-02-15
675763T,新福路,T,萬丹鄉,6,市區一般道路,23.05.1,2022-02-15
675986T,德和路,T,鹽埔鄉,6,市區一般道路,23.05.1,2022-02-15
676053T,興海路,T,滿州鄉,6,市區一般道路,23.05.1,2022-02-15
676227T,三塊厝路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676228T,大吉路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676229T,大利路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676230T,大和街,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676231T,大昌路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676232T,大武山一街,T,萬巒鄉,6,市區一般道路,23.05.1,2022-02-15
676233T,大武山二街,T,萬巒鄉,6,市區一般道路,23.05.1,2022-02-15
676234T,大武山三街,T,萬巒鄉,6,市區一般道路,23.05.1,2022-02-15
676235T,大武山四街,T,萬巒鄉,6,市區一般道路,23.05.1,2022-02-15
676236T,大武山五街,T,萬巒鄉,6,市區一般道路,23.05.1,2022-02-15
676237T,大武山六街,T,萬巒鄉,6,市區一般道路,23.05.1,2022-02-15
676238T,大武山七街,T,萬巒鄉,6,市區一般道路,23.05.1,2022-02-15
676239T,大武路,T,新埤鄉,6,市區一般道路,23.05.1,2022-02-15
676240T,大洲路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676241T,大發路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676242T,大進路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676243T,大順路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676244T,中校路,T,里港鄉,6,市區一般道路,23.05.1,2022-02-15
676244T,中校路,T,鹽埔鄉,6,市區一般道路,23.05.1,2022-02-15
676245T,仁保路,T,恆春鎮,6,市區一般道路,23.05.1,2022-02-15
676246T,仁實路,T,內埔鄉,6,市區一般道路,23.05.1,2022-02-15
676247T,公興路,T,萬丹鄉,6,市區一般道路,23.05.1,2022-02-15
676248T,文昌街,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676249T,文華路,T,竹田鄉,6,市區一般道路,23.05.1,2022-02-15
676250T,古茶柏安街,T,內埔鄉,6,市區一般道路,23.05.1,2022-02-15
676251T,台糖八街,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676252T,台糖九街,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676253T,四維路,T,萬巒鄉,6,市區一般道路,23.05.1,2022-02-15
676254T,市農五路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676255T,平安街,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676256T,正陽街,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676257T,民立一街,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676258T,永安街,T,新園鄉,6,市區一般道路,23.05.1,2022-02-15
676259T,永成街,T,新園鄉,6,市區一般道路,23.05.1,2022-02-15
676260T,永定街,T,新園鄉,6,市區一般道路,23.05.1,2022-02-15
676261T,永輝路,T,鹽埔鄉,6,市區一般道路,23.05.1,2022-02-15
676262T,永興街,T,新園鄉,6,市區一般道路,23.05.1,2022-02-15
676263T,永興路,T,新埤鄉,6,市區一般道路,23.05.1,2022-02-15
676264T,瓦窯一路,T,枋寮鄉,6,市區一般道路,23.05.1,2022-02-15
676265T,瓦窯二路,T,枋寮鄉,6,市區一般道路,23.05.1,2022-02-15
676266T,瓦窯三路,T,枋寮鄉,6,市區一般道路,23.05.1,2022-02-15
676267T,瓦窯五路,T,枋寮鄉,6,市區一般道路,23.05.1,2022-02-15
676268T,瓦窯六路,T,枋寮鄉,6,市區一般道路,23.05.1,2022-02-15
676269T,瓦窯路,T,枋寮鄉,6,市區一般道路,23.05.1,2022-02-15
676270T,吉祥街,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676271T,吉興路一段,T,新園鄉,6,市區一般道路,23.05.1,2022-02-15
676272T,竹社路,T,車城鄉,6,市區一般道路,23.05.1,2022-02-15
676273T,和平路一段,T,內埔鄉,6,市區一般道路,23.05.1,2022-02-15
676274T,和平路二段,T,內埔鄉,6,市區一般道路,23.05.1,2022-02-15
676275T,幸福街,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676276T,牧場路,T,恆春鎮,6,市區一般道路,23.05.1,2022-02-15
676277T,阿夫魯岸路,T,萬巒鄉,6,市區一般道路,23.05.1,2022-02-15
676278T,前進一路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676279T,前進二路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676280T,前進路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676281T,南北十二路,T,竹田鄉,6,市區一般道路,23.05.1,2022-02-15
676282T,建安一街,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676283T,建安二街,T,南州鄉,6,市區一般道路,23.05.1,2022-02-15
676283T,建安二街,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676284T,建安三街,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676285T,建樂一街,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676286T,建樂二街,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676287T,建樂三街,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676288T,建興路,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676289T,泉展街,T,萬丹鄉,6,市區一般道路,23.05.1,2022-02-15
676290T,原野路,T,內埔鄉,6,市區一般道路,23.05.1,2022-02-15
676291T,崁頂一路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676292T,崁頂二路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676293T,高原一街,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676294T,崇勝一街,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676295T,崇勝二街,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676296T,崇勝三街,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676297T,康林北路,T,恆春鎮,6,市區一般道路,23.05.1,2022-02-15
676298T,康林南路,T,恆春鎮,6,市區一般道路,23.05.1,2022-02-15
676299T,清心路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676300T,清水路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676301T,清進路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676302T,清溪路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676303T,造福路,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676304T,富貴街,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676305T,華安路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676306T,華新路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676307T,華錦路,T,長治鄉,6,市區一般道路,23.05.1,2022-02-15
676308T,超峰街,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676309T,園東一街,T,長治鄉,6,市區一般道路,23.05.1,2022-02-15
676310T,新一路,T,里港鄉,6,市區一般道路,23.05.1,2022-02-15
676310T,新一路,T,高樹鄉,6,市區一般道路,23.05.1,2022-02-15
676311T,新田路,T,新園鄉,6,市區一般道路,23.05.1,2022-02-15
676312T,溫新路,T,車城鄉,6,市區一般道路,23.05.1,2022-02-15
676313T,瑞中街,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676314T,瑞民路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676315T,瑞光南路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676316T,瑞源二街,T,長治鄉,6,市區一般道路,23.05.1,2022-02-15
676317T,萬全街,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676318T,農場路,T,長治鄉,6,市區一般道路,23.05.1,2022-02-15
676319T,嘉和街,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676320T,榮華街,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676321T,瑪卡札亞街,T,內埔鄉,6,市區一般道路,23.05.1,2022-02-15
676322T,福安街,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676323T,福城街,T,恆春鎮,6,市區一般道路,23.05.1,2022-02-15
676324T,福德路,T,琉球鄉,6,市區一般道路,23.05.1,2022-02-15
676325T,鳳昇路,T,竹田鄉,6,市區一般道路,23.05.1,2022-02-15
676326T,德華一街,T,長治鄉,6,市區一般道路,23.05.1,2022-02-15
676327T,德華二街,T,長治鄉,6,市區一般道路,23.05.1,2022-02-15
676328T,潮林路,T,潮州鎮,6,市區一般道路,23.05.1,2022-02-15
676329T,學文路,T,內埔鄉,6,市區一般道路,23.05.1,2022-02-15
676330T,憲德路,T,林邊鄉,6,市區一般道路,23.05.1,2022-02-15
676331T,機場南路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676332T,糖廠路,T,南州鄉,6,市區一般道路,23.05.1,2022-02-15
676333T,興安一街,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676334T,興安二街,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676335T,興安三街,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676336T,興安街,T,內埔鄉,6,市區一般道路,23.05.1,2022-02-15
676337T,興東一街,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676338T,興東中街,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676339T,興南路,T,新園鄉,6,市區一般道路,23.05.1,2022-02-15
676340T,頭前溪路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676341T,環中路,T,新園鄉,6,市區一般道路,23.05.1,2022-02-15
676342T,環城北路,T,恆春鎮,6,市區一般道路,23.05.1,2022-02-15
676343T,環城南路,T,恆春鎮,6,市區一般道路,23.05.1,2022-02-15
676344T,環堤路二段,T,新園鄉,6,市區一般道路,23.05.1,2022-02-15
676345T,環園西街,T,長治鄉,6,市區一般道路,23.05.1,2022-02-15
676346T,鐵道街,T,萬丹鄉,6,市區一般道路,23.05.1,2022-02-15
676347T,三福街,T,潮州鎮,6,市區一般道路,23.05.1,2022-02-15
676348T,大成路,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676349T,大武山一街,T,泰武鄉,6,市區一般道路,23.05.1,2022-02-15
676350T,大武山二街,T,泰武鄉,6,市區一般道路,23.05.1,2022-02-15
676351T,大武山三街,T,泰武鄉,6,市區一般道路,23.05.1,2022-02-15
676352T,大武山四街,T,泰武鄉,6,市區一般道路,23.05.1,2022-02-15
676353T,大武山五街,T,泰武鄉,6,市區一般道路,23.05.1,2022-02-15
676354T,大武山六街,T,泰武鄉,6,市區一般道路,23.05.1,2022-02-15
676355T,大武山七街,T,泰武鄉,6,市區一般道路,23.05.1,2022-02-15
676356T,大溪路,T,滿州鄉,6,市區一般道路,23.05.1,2022-02-15
676357T,大榮路,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676358T,大興路西段,T,屏東市,6,市區一般道路,23.05.1,2022-02-15
676359T,大鵬三路,T,東港鎮,6,市區一般道路,23.05.1,2022-02-15
676360T,山水路,T,內埔鄉,6,市區一般道路,23.05.1,2022-02-15
